Space group number,A,B,C,Alpha_90,Alpha,Beta_90,Beta,Gamma_90,Gamma,Z value,Molecular weight_category,S_L_category,M_L_category,S_M_category,S_category,Globularity_category,FrTPSA_category,Dipole moment_category,Refcode,SMILES,InChI string,Cell volume,Calculated density,Study temperature,Number of coordinates,Z prime,R factor,Unique chemical units,Multiplier sum,Molecular weight,S_L,M_L,S_M,S,Globularity,FrTPSA,Dipole moment,Space Group symbol,Publication year,Predicted density
2,9.94,11.02,20.27,False,75.24,False,79.51,False,81.4,4,4,1,1,4,5,2,2,4,WASTEP01,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCCC2=N1,"InChI=1S/2C23H27FN4O2/c2*1-15-18(23(29)28-10-3-2-4-21(28)25-15)9-13-27-11-7-16(8-12-27)22-19-6-5-17(24)14-20(19)30-26-22/h2*5-6,14,16H,2-4,7-13H2,1H3",2097.979,1.3,298,114,2.0,6.43,1,1,410.2118043,0.405595165,0.55611492,0.72933696,8.303970455,0.499109357,0.128478051,3.971752649,P-1,2006,1.26871
29,29.95,5.0,22.83,True,90.0,True,90.0,True,90.0,8,3,5,3,6,8,3,2,1,WECGIW,Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O,"InChI=1S/2C18H15ClN2O2S/c2*1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h2*3-11H,1-2H3",3415.075,1.396,150,78,2.0,6.58,1,1,358.0542764,0.819490458,0.837701245,0.978261001,11.0614608,0.530307774,0.16702751300000002,0.495380136,Pca21,2012,1.36488
2,8.05,10.41,10.46,False,85.62,False,83.17,False,80.56,2,3,4,2,6,6,3,2,2,WECGIW01,Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",857.066,1.39,150,39,1.0,3.9,1,1,358.0542764,0.7007980970000001,0.75638041,0.926515398,9.54861892,0.531921713,0.167696726,1.461212695,P-1,2012,1.36488
14,16.52,7.78,17.09,True,90.0,False,109.56,True,90.0,4,4,4,3,5,7,3,3,4,WELGAV,Cc1nc(C)c2CCC(=O)N(Cc3ccc(cc3)c3ccccc3C3=NN=NN3)c2n1,"InChI=1S/C23H21N7O/c1-14-18-11-12-21(31)30(23(18)25-15(2)24-14)13-16-7-9-17(10-8-16)19-5-3-4-6-20(19)22-26-28-29-27-22/h3-10H,11-13H2,1-2H3,(H,26,27,28,29)",2071.181,1.32,295,52,1.0,6.44,1,1,411.1807583,0.734922211,0.8752641809999999,0.839657588,10.41042457,0.51215092,0.208503503,3.435188225,P21/n,1994,1.3267
1,8.15,8.96,10.44,False,73.57,False,82.87,False,74.41,2,2,2,2,4,5,4,3,3,WEQHEF,CCN1C=C(C(O)=O)C(=O)c2ccc(cc12)c1ccncc1,"InChI=1S/2C17H14N2O3/c2*1-2-19-10-14(17(21)22)16(20)13-4-3-12(9-15(13)19)11-5-7-18-8-6-11/h2*3-10H,2H2,1H3,(H,21,22)",703.842,1.389,295,44,2.0,4.9,1,1,294.1004423,0.562895359,0.7284637820000001,0.772715642,8.028949089,0.5955818039999999,0.219802689,2.4706546030000003,P1,1998,1.38298
2,8.15,8.96,10.44,False,73.57,False,82.87,False,74.41,2,2,4,2,6,6,4,3,3,WEQHEF01,CCN1C=C(C(O)=O)C(=O)c2ccc(cc12)c1ccncc1,"InChI=1S/C17H14N2O3/c1-2-19-10-14(17(21)22)16(20)13-4-3-12(9-15(13)19)11-5-7-18-8-6-11/h3-10H,2H2,1H3,(H,21,22)",703.8430000000002,1.389,295,22,1.0,0.0,1,1,294.1004423,0.74836489,0.79116761,0.945899303,9.501636441,0.590105247,0.217551569,2.491613747,P-1,2005,1.38298
33,9.2,20.42,7.21,True,90.0,True,90.0,True,90.0,4,2,3,3,5,5,4,2,1,WERNOW01,COc1ccc2cccc(CCNC(C)=O)c2c1,"InChI=1S/C15H17NO2/c1-11(17)16-9-8-13-5-3-4-12-6-7-14(18-2)10-15(12)13/h3-7,10H,8-9H2,1-2H3,(H,16,17)",1354.1529999999998,1.193,296,35,1.0,7.22,1,1,243.12592880000003,0.677111644,0.83355512,0.81231778,8.690598496,0.564080076,0.117937422,0.8456485340000001,Pna21,2011,1.25278
14,15.43,9.29,20.86,True,90.0,False,115.24,True,90.0,8,2,4,4,5,6,4,2,1,WERNOW02,COc1ccc2cccc(CCNC(C)=O)c2c1,"InChI=1S/2C15H17NO2/c2*1-11(17)16-9-8-13-5-3-4-12-6-7-14(18-2)10-15(12)13/h2*3-7,10H,8-9H2,1-2H3,(H,16,17)",2705.12,1.195,293,70,2.0,7.14,1,1,243.12592880000003,0.7978500620000001,0.979076632,0.814900525,9.178917939,0.563467383,0.11768297,0.904663605,P21/c,2011,1.25278
14,11.54,6.52,16.75,True,90.0,False,91.21,True,90.0,4,2,3,3,4,3,4,5,4,WETPER,OP(O)(=O)C([NH2+]C1CCCCCC1)P(O)(=O)[O-],"InChI=1S/C8H19NO6P2/c10-16(11,12)8(17(13,14)15)9-7-5-3-1-2-4-6-7/h7-9H,1-6H2,(H2,10,11,12)(H2,13,14,15)",1259.706,1.514,193,36,1.0,5.73,1,1,287.0687606,0.632425128,0.8980927120000001,0.7041869059999999,6.9581027870000005,0.581621796,0.481043609,3.577670288,P21/c,2006,1.5531
2,11.57,13.81,10.0,False,98.27,False,113.87,False,104.13,4,2,1,1,3,3,4,2,1,WEWPET,Clc1ccc(cc1)C(=O)NCCN1CCOCC1,"InChI=1S/2C13H17ClN2O2/c2*14-12-3-1-11(2-4-12)13(17)15-5-6-16-7-9-18-10-8-16/h2*1-4H,5-10H2,(H,15,17)",1363.6989999999996,1.3090000000000002,295,70,2.0,6.0,1,1,268.09785550000004,0.41999603,0.6364096539999999,0.659946038,6.343682932,0.584124932,0.130508706,0.692167491,P-1,1993,1.33196
33,11.86,20.48,4.96,True,90.0,True,90.0,True,90.0,4,2,3,2,6,5,5,3,5,WEZCOT,CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)N(=O)=O,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",1203.923,1.524,295,30,1.0,3.4,1,1,276.0721769,0.6849420559999999,0.7610372240000001,0.900011241,8.628669515,0.606584074,0.248344225,6.171129708,Pna21,1994,1.49434
19,6.88,14.26,19.71,True,90.0,True,90.0,True,90.0,4,3,3,1,6,6,3,2,3,WIPYOL,COC(C(Oc1nc(C)cc(C)n1)C(O)=O)(c1ccccc1)c1ccccc1,"InChI=1S/C22H22N2O4/c1-15-14-16(2)24-21(23-15)28-19(20(25)26)22(27-3,17-10-6-4-7-11-17)18-12-8-5-9-13-18/h4-14,19H,1-3H3,(H,25,26)/t19-/m1/s1",1933.392,1.3,113,50,1.0,3.24,1,1,378.1579572,0.667346305,0.6797455459999999,0.981758996,9.563360456,0.510431188,0.175690906,2.52318158,P212121,2013,1.24254
4,16.39,7.96,18.12,True,90.0,False,107.25,True,90.0,4,3,3,3,4,6,3,2,3,WOLXOK03,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,"InChI=1S/2C23H36N2O2/c2*1-21(2,3)25-20(27)17-8-7-15-14-6-9-18-23(5,13-11-19(26)24-18)16(14)10-12-22(15,17)4/h2*11,13-18H,6-10,12H2,1-5H3,(H,24,26)(H,25,27)/t2*14-,15-,16-,17+,18+,22-,23+/m00/s1",2256.078,1.097,295,126,2.0,6.4,1,1,372.2776784,0.666937329,0.8646610929999999,0.77132802,9.277510715,0.51354391,0.119848241,2.294653688,P21,2000,1.15561
19,12.12,14.13,14.84,True,90.0,True,90.0,True,90.0,4,5,3,2,5,7,2,2,3,WOYPAB,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC12C,"InChI=1S/C28H37ClO7/c1-6-23(33)35-15-22(32)28(36-24(34)7-2)16(3)12-20-19-9-8-17-13-18(30)10-11-25(17,4)27(19,29)21(31)14-26(20,28)5/h10-11,13,16,19-21,31H,6-9,12,14-15H2,1-5H3/t16-,19-,20-,21-,25-,26-,27-,28-/m0/s1",2541.728,1.362,100,73,1.0,2.97,1,1,520.2227812,0.6804947840000001,0.764842391,0.889718969,10.98063834,0.482544899,0.178072565,2.518666423,P212121,2002,1.30566
4,5.84,4.87,10.76,True,90.0,False,91.66,True,90.0,2,1,3,4,3,1,6,2,1,XAFTIJ,OCc1ccccc1,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",306.072,1.173,210,16,1.0,8.97,1,1,108.0575149,0.604586967,0.913603958,0.661760451,4.954617323,0.677193477,0.124863977,0.779707967,P21,2010,1.26585
14,14.86,7.36,27.95,True,90.0,False,93.42,True,90.0,8,2,4,4,4,5,3,2,2,XAPVOA,Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,"InChI=1S/2C15H22O3/c2*1-11-6-7-12(2)13(10-11)18-9-5-8-15(3,4)14(16)17/h2*6-7,10H,5,8-9H2,1-4H3,(H,16,17)",3053.082000000001,1.089,296,80,2.0,5.79,1,1,250.1568946,0.707371821,0.926573344,0.76342777,8.93602901,0.534466759,0.128916788,1.835188596,P21/n,2005,1.16687
19,7.2,13.54,15.0,True,90.0,True,90.0,True,90.0,4,3,4,3,6,7,5,5,2,XOGCIH,CN1C(=C([O-])C2=C(C=C(Cl)S2)S1(=O)=O)C(=O)Nc1[nH+]cccc1,"InChI=1S/C13H10ClN3O4S2/c1-17-10(13(19)16-9-4-2-3-5-15-9)11(18)12-7(23(17,20)21)6-8(14)22-12/h2-6,18H,1H3,(H,15,16,19)",1462.815,1.6880000000000002,298,33,1.0,4.66,1,1,370.9801255,0.7719114359999999,0.856416077,0.901327586,10.13230988,0.615289943,0.420624248,1.742182051,P212121,2014,1.64862
14,6.98,25.06,9.14,True,90.0,False,100.92,True,90.0,4,3,3,4,4,5,4,3,3,YALYUH,CCN(C(C)=O)c1cccc(c1)C1=CC=NC2=C(C=NN12)C#N,"InChI=1S/C17H15N5O/c1-3-21(12(2)23)15-6-4-5-13(9-15)16-7-8-19-17-14(10-18)11-20-22(16)17/h4-9,11H,3H2,1-2H3",1568.521,1.293,295,38,1.0,0.0,1,1,305.1276601,0.645919162,0.907702948,0.711597515,8.621001405,0.556546241,0.201786935,2.9143132780000003,P21/c,2002,1.30364
4,8.81,11.25,11.08,True,90.0,False,93.82,True,90.0,2,4,2,4,2,4,3,2,2,YODXAR,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC42CCC(=O)O4)C13,"InChI=1S/C24H30O6/c1-21-7-4-14(25)10-13(21)11-15(20(27)28-3)19-16-5-8-23(9-6-18(26)30-23)22(16,2)12-17-24(19,21)29-17/h10,15-17,19H,4-9,11-12H2,1-3H3/t15-,16+,17-,19+,21+,22+,23-,24-/m1/s1",1095.7910000000004,1.256,291,60,1.0,4.0,1,1,414.2042387,0.564227721,0.941412906,0.5993413910000001,7.260546222999999,0.523610323,0.17157412100000002,1.0994348109999998,P21,2008,1.30901
9,7.86,22.86,13.83,True,90.0,False,90.02,True,90.0,4,4,5,3,6,9,2,2,1,YOWTAH,CCOC(=O)C1=C(C)NC(=C(C1c1ccccc1C=CC(=O)OC(C)(C)C)C(=O)OCC)C,"InChI=1S/C26H33NO6/c1-8-31-24(29)21-16(3)27-17(4)22(25(30)32-9-2)23(21)19-13-11-10-12-18(19)14-15-20(28)33-26(5,6)7/h10-15,23,27H,8-9H2,1-7H3/b15-14+",2485.114,1.218,140,66,1.0,6.93,1,1,455.2307878,0.874598265,0.899178409,0.972663774,12.94655673,0.4554603270000001,0.149870662,0.097199671,Cc,2015,1.23451
2,5.15,7.88,17.91,False,82.43,False,82.74,False,71.09,2,2,1,3,2,4,4,3,3,YULGIW,COC(=O)NC1=Nc2cc(ccc2N1)C(=O)c1ccccc1,"InChI=1S/C16H13N3O3/c1-22-16(21)19-15-17-12-8-7-11(9-13(12)18-15)14(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,17,18,19,21)",678.328,1.446,150,35,1.0,13.25,1,1,295.0956913,0.480736978,0.8060499720000001,0.596410886,7.348529572999999,0.5763432820000001,0.248924026,2.103460486,P-1,2009,1.37896
4,14.23,19.82,16.16,True,90.0,False,108.74,True,90.0,4,7,3,1,6,9,1,3,5,ZEFMUU,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c1N5C=CC(=CC5=Nc1c4c3C2=O)C,"InChI=1S/2C43H51N3O11/c2*1-19-14-16-46-28(18-19)44-32-29-30-37(50)25(7)40-31(29)41(52)43(9,57-40)55-17-15-27(54-10)22(4)39(56-26(8)47)24(6)36(49)23(5)35(48)20(2)12-11-13-21(3)42(53)45-33(34(32)46)38(30)51/h2*11-18,20,22-24,27,35-36,39,48-51H,1-10H3,(H,45,53)/b2*12-11+,17-15+,21-13-/t2*20-,22+,23+,24+,27-,35-,36+,39+,43-/m00/s1",4318.231,1.209,293,216,2.0,8.05,1,1,785.3523594999998,0.6775571909999999,0.698258632,0.97035276,12.41207973,0.414306188,0.21467382,4.123853811,P21,2012,1.38221
19,8.97,14.38,14.8,True,90.0,True,90.0,True,90.0,4,3,3,2,6,6,3,1,2,ZEMJOQ,CC12CCC(O)CC1=CCC1C2CCC2(C)C1CC=C2c1cccnc1,"InChI=1S/C24H31NO/c1-23-11-9-18(26)14-17(23)5-6-19-21-8-7-20(16-4-3-13-25-15-16)24(21,2)12-10-22(19)23/h3-5,7,13,15,18-19,21-22,26H,6,8-12,14H2,1-2H3/t18-,19-,21-,22-,23-,24+/m0/s1",1910.539,1.215,295,57,1.0,3.75,1,1,349.2405646,0.662594762,0.734820785,0.901709336,9.26291039,0.537367515,0.075092015,1.1612154959999998,P212121,1995,1.1765
19,10.59,13.31,17.03,True,90.0,True,90.0,True,90.0,4,4,3,3,4,6,2,1,2,ZIDLED,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(CC12C)c1ccc(cc1)N(C)C,"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",2399.858,1.189,150,67,1.0,4.6,1,1,429.2667794,0.656589902,0.88619973,0.740905103,9.779486784,0.48270487,0.072335838,1.115136138,P212121,1994,1.18856
14,10.07,17.99,14.21,True,90.0,False,91.39,True,90.0,4,4,4,3,5,8,2,3,3,ZOGSOD,CCCc1[nH+]c(c(C(=O)[O-])n1Cc1ccc(cc1)c1ccccc1C1=NN=NN1)C(C)(C)O,"InChI=1S/C24H26N6O3/c1-4-7-19-25-21(24(2,3)33)20(23(31)32)30(19)14-15-10-12-16(13-11-15)17-8-5-6-9-18(17)22-26-28-29-27-22/h5-6,8-13,33H,4,7,14H2,1-3H3,(H,31,32)(H,26,27,28,29)",2573.76,1.152,295,59,1.0,4.3,1,1,446.2066387,0.769361865,0.863842039,0.8906279509999999,11.13072013,0.4960820520000001,0.25188729,2.778752576,P21/c,1996,1.32907
14,10.2,4.96,14.44,True,90.0,False,99.17,True,90.0,4,1,3,2,5,3,6,3,2,ZZZMLY01,OC(=O)Cc1ccccc1,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)",720.668,1.255,295,18,1.0,3.88,1,1,136.0524295,0.6477676689999999,0.7698668959999999,0.84140216,6.094327774,0.660946447,0.200241789,1.445395292,P21/a,1991,1.34121
4,12.47,12.46,12.57,True,90.0,False,103.04,True,90.0,4,3,3,2,6,5,4,3,2,ZZZPNG02,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C21,"InChI=1S/2C21H30O5/c2*1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h2*9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t2*14-,15-,16-,18+,19-,20-,21-/m00/s1",1903.096,1.265,170,112,2.0,6.8,1,1,362.20932410000006,0.667106196,0.735668529,0.906802683,8.677946582999999,0.560871517,0.228341447,1.923319483,P21,2008,1.25653
19,6.22,15.78,18.88,True,90.0,True,90.0,True,90.0,4,3,3,3,4,5,4,3,1,ZZZPNG03,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C21,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",1853.232,1.2990000000000002,220,56,1.0,3.77,1,1,362.20932410000006,0.632791974,0.821153745,0.7706132720000001,8.507273839,0.550364172,0.223443831,0.90314503,P212121,2008,1.25653
19,7.59,12.51,19.87,True,90.0,True,90.0,True,90.0,4,3,4,2,6,7,3,1,2,ZZZRCG01,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,"InChI=1S/C22H32O3/c1-4-20(24)25-19-8-7-17-16-6-5-14-13-15(23)9-11-21(14,2)18(16)10-12-22(17,19)3/h13,16-19H,4-12H2,1-3H3/t16-,17-,18-,19-,21-,22-/m0/s1",1886.037,1.213,150,25,1.0,11.8,1,1,344.2351449,0.793041795,0.79429488,0.998422393,10.79817803,0.518368123,0.095704752,1.103359718,P212121,1989,1.16311
4,8.58,13.23,15.92,True,90.0,False,91.15,True,90.0,4,3,3,4,4,6,3,2,2,ZZZSHG01,COC(=O)C1C(O)CCC2CN3CCC4=C(Nc5ccccc45)C3CC12,"InChI=1S/2C21H26N2O3/c2*1-26-21(25)19-15-10-17-20-14(13-4-2-3-5-16(13)22-20)8-9-23(17)11-12(15)6-7-18(19)24/h2*2-5,12,15,17-19,22,24H,6-11H2,1H3/t2*12-,15-,17-,18-,19+/m00/s1",1807.552,1.3019999999999998,193,104,2.0,3.14,1,1,354.1943427,0.662207962,0.929070376,0.712764049,9.068952349,0.523546779,0.150368336,1.422084086,P21,2013,1.25451
